K,Iteration,User Time (s),Memory (KB),Passes
7,1,22.03,110464.0,4
7,2,22.17,110312.0,4
7,3,22.6,110420.0,4
7,4,6.78,110424.0,4
7,5,22.99,110344.0,4
7,6,6.55,110424.0,4
7,7,22.02,110396.0,4
7,8,6.53,110412.0,4
7,9,21.54,110408.0,4
7,10,21.37,110464.0,4
7,11,22.28,110416.0,4
7,12,6.65,110468.0,4
7,13,6.73,110500.0,4
7,14,6.8,110492.0,4
7,15,6.56,110360.0,4
7,16,23.11,110392.0,4
7,17,6.66,110420.0,4
7,18,23.57,110416.0,4
7,19,6.86,110328.0,4
7,20,23.36,110348.0,4
7,21,6.53,110420.0,4
7,22,22.73,110424.0,4
7,23,6.45,110408.0,4
7,24,23.0,110420.0,4
7,25,6.4,110448.0,4
7,26,21.46,110392.0,4
7,27,6.74,110476.0,4
7,28,6.35,110392.0,4
7,29,6.64,110368.0,4
7,30,6.14,110360.0,4
7,31,6.29,110396.0,4
7,32,6.82,110488.0,4
7,33,6.27,110464.0,4
7,34,22.7,110416.0,4
7,35,6.71,110468.0,4
7,36,23.04,110464.0,4
7,37,7.19,110412.0,4
7,38,23.24,110492.0,4
7,39,6.85,110416.0,4
7,40,21.82,110364.0,4
7,41,6.45,110324.0,4
7,42,22.46,110380.0,4
7,43,6.53,110496.0,4
7,44,22.59,110392.0,4
7,45,7.07,110396.0,4
7,46,23.58,110364.0,4
7,47,7.43,110372.0,4
7,48,24.31,110468.0,4
7,49,7.06,110316.0,4
7,50,6.92,110392.0,4
