K,Iteration,User Time (s),Memory (KB),Passes
10,1,22.43,139128.0,3
10,2,22.69,139252.0,3
10,3,21.24,139188.0,3
10,4,21.24,139160.0,3
10,5,22.3,139188.0,3
10,6,22.27,139140.0,3
10,7,21.93,139204.0,3
10,8,20.38,139136.0,3
10,9,21.13,139124.0,3
10,10,21.35,139140.0,3
10,11,22.84,139256.0,3
10,12,21.11,139184.0,3
10,13,20.65,139280.0,3
10,14,19.32,139172.0,3
10,15,22.89,139192.0,3
10,16,22.12,139180.0,3
10,17,20.81,139268.0,3
10,18,22.03,139184.0,3
10,19,21.2,139192.0,3
10,20,21.49,139144.0,3
10,21,21.32,139276.0,3
10,22,22.3,139104.0,3
10,23,21.65,139192.0,3
10,24,21.89,139200.0,3
10,25,20.24,139272.0,3
10,26,21.03,139240.0,3
10,27,20.34,139088.0,3
10,28,18.78,139188.0,3
10,29,20.52,139280.0,3
10,30,21.23,139256.0,3
10,31,21.92,139140.0,3
10,32,21.24,139144.0,3
10,33,21.94,139268.0,3
10,34,21.93,139272.0,3
10,35,21.03,139168.0,3
10,36,22.16,139136.0,3
10,37,19.79,139228.0,3
10,38,19.91,139276.0,3
10,39,20.73,139260.0,3
10,40,21.88,139244.0,3
10,41,19.56,139244.0,3
10,42,21.81,139104.0,3
10,43,20.89,139100.0,3
10,44,21.07,139224.0,3
10,45,20.5,139092.0,3
10,46,22.24,139120.0,3
10,47,21.49,139232.0,3
10,48,20.0,139136.0,3
10,49,20.48,139188.0,3
10,50,20.17,139188.0,3
