K,Average User Time (s),Average Memory (KB),Passes
1,0.028,4472.0,4
2,0.028,4449.6,4
3,0.026,4495.2,4
4,0.024,4444.0,4
5,0.024,4463.2,4
6,0.024,4468.8,4
7,0.026,4460.8,4
8,0.03,4436.0,4
9,0.024,4438.4,4
10,0.03,4464.8,4
