K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3769.6,2
2,0.0,3749.6,2
3,0.0,3759.2,2
4,0.0,3732.8,2
5,0.0,3751.2,2
6,0.0,3755.2,2
7,0.0,3919.2,2
8,0.0,3844.8,2
9,0.0,3847.2,2
10,0.0,3915.2,2
