K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3641.6,4
2,0.0,3716.8,4
3,0.0,3720.8,4
4,0.0,3712.8,4
5,0.0,3761.6,4
6,0.0,3686.4,4
7,0.0,3664.8,4
8,0.0,3692.0,4
9,0.0,3716.8,3
10,0.0,3628.0,3
