N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4168.0,3.18,9.47
20,0.0001,4168.0,4.01,15.58
30,0.0002,4168.0,4.44,20.11
40,0.0003,4168.0,4.83,24.59
50,0.0004,4168.0,5.18,27.87
60,0.0005,4168.0,5.42,31.4
70,0.0006,3136.0,5.58,34.43
80,0.0008,4196.0,5.81,37.28
90,0.001,4168.0,6.04,41.06
100,0.0011,4168.0,6.03,42.38
200,0.003,4168.0,6.93,61.07
300,0.0048,4176.0,7.17,73.93
400,0.0070999999999999995,4168.0,7.33,77.71
500,0.0091,4168.0,7.15,80.32
600,0.0121,4216.0,7.33,86.07
700,0.0137,4168.0,7.21,82.98
800,0.0167,4168.0,7.29,86.46
900,0.0196,3108.0,7.21,81.69
1000,0.022000000000000002,4180.0,7.37,89.35
1200,0.026600000000000002,4168.0,6.94,80.15
1400,0.034,4164.0,7.34,88.95
1600,0.0397,4132.0,6.85,76.64
1800,0.047,4220.0,7.13,79.36
2000,0.0547,4132.0,7.16,85.19
2500,0.0719,5192.0,7.09,83.12
3000,0.0946,5192.0,7.26,82.21
3500,0.11199999999999999,5220.0,7.11,81.39
4000,0.1382,6216.0,6.97,77.84
