K,Average User Time (s),Average Memory (KB),Passes
1,0.02,10188.8,3
2,0.02,10172.8,3
3,0.02,10160.0,3
4,0.02,10185.6,3
5,0.02,10172.8,3
6,0.02,10169.6,3
7,0.02,10230.4,3
8,0.02,10169.6,3
9,0.02,10176.0,3
10,0.02,10172.8,3
