K,Average User Time (s),Average Memory (KB),Passes
1,0.004,10062.4,1
2,0.002,10104.0,1
3,0.002,10108.0,1
4,0.002,10060.0,1
5,0.002,10083.2,1
6,0.004,10037.6,1
7,0.006,10110.4,1
8,0.002,10074.4,1
9,0.004,10068.8,1
10,0.002,10060.8,1
