K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3788.8,2
2,0.0,3830.4,2
3,0.0,3779.2,2
4,0.0,3768.0,2
5,0.0,3851.2,2
6,0.0,3804.8,2
7,0.0,3820.0,2
8,0.0,3900.0,2
9,0.0,3887.2,2
10,0.0,3939.2,2
