K,Average User Time (s),Average Memory (KB),Passes
1,15.22,73016.0,5
2,16.27,72952.0,5
3,15.14,72948.0,5
4,15.18,72908.0,5
5,16.39,72632.0,5
6,14.94,73036.0,5
7,15.24,72936.0,5
8,15.17,72952.0,5
9,14.54,73024.0,5
10,14.92,72956.0,5
