K,Average User Time (s),Average Memory (KB),Passes
1,0.006,10080.0,1
2,0.002,10081.6,1
3,0.0,10056.0,1
4,0.002,10048.8,1
5,0.006,10024.8,1
6,0.004,10111.2,1
7,0.004,10020.8,1
8,0.004,10020.8,1
9,0.002,10084.8,1
10,0.004,10122.4,1
