N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4128.0,2.0,10.0
20,0.0001,3152.0,2.0,20.0
30,0.0003,3132.0,2.0,30.0
40,0.0005,4188.0,2.0,40.0
50,0.0008,4168.0,2.0,50.0
60,0.0012,3144.0,2.0,60.0
70,0.0016,4164.0,2.0,70.0
80,0.0022,4168.0,2.0,80.0
90,0.0028000000000000004,4164.0,2.0,90.0
100,0.0034999999999999996,4160.0,2.0,100.0
200,0.0143,3144.0,2.0,200.0
300,0.0334,4164.0,2.0,300.0
400,0.0599,3128.0,2.0,400.0
500,0.09380000000000001,3108.0,2.0,500.0
600,0.1361,3156.0,2.0,600.0
700,0.1888,3144.0,2.0,700.0
800,0.2459,4172.0,2.0,800.0
900,0.31329999999999997,3108.0,2.0,900.0
1000,0.3933,3188.0,2.0,1000.0
1200,0.5832,3108.0,2.0,1200.0
1400,0.7929,3104.0,2.0,1400.0
1600,1.0502,4172.0,2.0,1600.0
1800,1.3328,4148.0,2.0,1800.0
2000,1.6778,4176.0,2.0,2000.0
2500,2.62,4148.0,2.0,2500.0
3000,3.8808,5188.0,2.0,3000.0
3500,5.3287,4132.0,2.01,3500.0
4000,6.977,5156.0,2.0,4000.0
4500,9.079500000000001,4132.0,2.0,4500.0
5000,11.332699999999999,5176.0,2.0,5000.0
6000,16.6522,6260.0,2.0,6000.0
7000,23.215500000000002,6180.0,2.0,7000.0
8000,31.0627,7220.0,2.0,8000.0
9000,40.065,7204.0,2.0,9000.0
10000,50.8262,7204.0,2.0,10000.0
