N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,5.9999999999999995e-05,4164.0,2.0,10.0
20,0.00023,3120.0,2.001,20.0
30,0.0005200000000000001,3152.0,2.001,30.0
40,0.00064,4152.0,2.002,40.0
50,0.00141,3136.0,2.001,50.0
60,0.0020800000000000003,3160.0,2.001,60.0
70,0.00277,3136.0,2.0,70.0
80,0.00361,4188.0,2.0,80.0
90,0.00455,4188.0,2.0,90.0
100,0.00563,4152.0,2.0,100.0
200,0.024059999999999998,4152.0,2.002,200.0
300,0.037020000000000004,4148.0,2.0,300.0
400,0.09872,3172.0,2.001,400.0
500,0.15612,4156.0,2.0,500.0
600,0.18938999999999998,3104.0,2.001,600.0
700,0.30789,3128.0,2.0,700.0
800,0.40674,3108.0,2.002,800.0
900,0.47558999999999996,3140.0,2.0,900.0
1000,0.6240800000000001,4188.0,2.001,1000.0
1200,0.79816,3108.0,2.0,1200.0
1400,1.2770899999999998,3108.0,2.0,1400.0
1600,1.53932,3108.0,2.001,1600.0
1800,1.7815,4132.0,2.002,1800.0
2000,2.52193,4140.0,2.0,2000.0
2500,4.130199999999999,4128.0,2.0,2500.0
3000,5.93991,4132.0,2.002,3000.0
3500,8.830350000000001,4132.0,2.001,3500.0
4000,11.272440000000001,4132.0,2.0,4000.0
