N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,5.9999999999999995e-05,3136.0,1.439,10.0
20,0.00023,4144.0,1.979,20.0
30,0.00053,4152.0,2.0,30.0
40,0.00066,4152.0,2.0,40.0
50,0.0014,4160.0,2.0,50.0
60,0.0020499999999999997,3128.0,2.0,60.0
70,0.00275,4136.0,2.0,70.0
80,0.00357,4192.0,2.0,80.0
90,0.00442,4152.0,2.0,90.0
100,0.00547,3120.0,2.0,100.0
200,0.02257,4132.0,2.001,200.0
300,0.03462,3128.0,2.001,300.0
400,0.09351000000000001,3168.0,2.001,400.0
500,0.14087,4132.0,2.001,500.0
600,0.15794999999999998,4160.0,2.002,600.0
700,0.28132999999999997,4136.0,2.0,700.0
800,0.35026999999999997,3108.0,2.002,800.0
900,0.46878,3108.0,2.002,900.0
1000,0.51674,4136.0,2.0,1000.0
1200,0.82917,3132.0,2.001,1200.0
1400,1.06486,4132.0,2.0,1400.0
1600,1.25942,4132.0,2.0,1600.0
1800,1.95266,4132.0,2.001,1800.0
2000,1.68096,4160.0,2.001,2000.0
2500,3.14865,4128.0,2.001,2500.0
3000,4.82597,5180.0,2.0,3000.0
3500,7.769010000000001,4152.0,2.001,3500.0
4000,9.250020000000001,4240.0,2.001,4000.0
4500,11.04277,6180.0,2.001,4500.0
