K,Average User Time (s),Average Memory (KB),Passes
1,0.02,10188.8,2
2,0.02,10192.0,2
3,0.02,10224.0,2
4,0.02,10249.6,2
5,0.02,10265.6,2
6,0.02,10256.0,2
7,0.02,10374.4,2
8,0.02,10336.0,2
9,0.02,10323.2,2
10,0.02,10316.8,2
