K,Average User Time (s),Average Memory (KB),Passes
1,199.3867,134004.0,453
2,76.4867,170360.0,47
3,49.41,185636.0,14
4,28.5333,221358.6667,6
5,42.3067,246693.3333,5
6,0.5533,253549.3333,1
7,0.5167,253470.6667,1
8,0.5433,253514.6667,1
9,0.53,253494.6667,1
10,0.5333,253528.0,1
