N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,5192.0,1.0,2.346
20,2.9999999999999997e-05,5192.0,1.0,4.6
30,5e-05,6244.0,1.0,6.606
40,0.00017999999999999998,4164.0,1.13,36.179
50,0.00025,4168.0,1.414,45.014
60,0.00034,3136.0,1.629,53.748
70,0.00041999999999999996,3132.0,1.787,62.798
80,0.0005,4192.0,1.85,71.539
90,0.00058,3128.0,1.922,80.289
100,0.00067,4192.0,1.97,89.106
200,0.00161,3108.0,2.0,178.186
300,0.00265,4180.0,2.0,267.343
400,0.00376,4168.0,2.0,357.086
500,0.0049299999999999995,3108.0,2.0,446.311
600,0.009980000000000001,3108.0,2.0,536.884
700,0.01213,4168.0,2.0,626.605
800,0.01423,4168.0,2.0,716.98
900,0.01587,4132.0,2.0,807.73
1000,0.01681,5208.0,2.0,897.725
1200,0.019649999999999997,4132.0,2.0,1078.51
1400,0.024550000000000002,4200.0,2.0,1259.72
1600,0.031219999999999998,4216.0,2.0,1440.9
1800,0.02687,5260.0,2.0,1622.69
2000,0.031120000000000002,5152.0,2.0,1804.83
2500,0.04144,6216.0,2.0,2258.95
3000,0.05112,5156.0,2.0,2715.18
3500,0.06459000000000001,7264.0,2.0,3171.88
4000,0.07648,7268.0,2.0,3629.55
4500,0.08946,8264.0,2.0,4087.04
5000,0.10293000000000001,7204.0,2.0,4544.23
6000,0.12924000000000002,8280.0,2.0,5460.88
7000,0.15605000000000002,9264.0,2.0,6379.29
8000,0.18746000000000002,11336.0,2.0,7298.76
9000,0.21927000000000002,12360.0,2.0,8217.96
10000,0.25092,11328.0,2.0,9138.88
