K,Average User Time (s),Average Memory (KB),Passes
1,0.01,10160.0,2
2,0.01,10160.0,2
3,0.012,10150.4,1
4,0.02,10128.0,1
5,0.02,10128.0,1
6,0.016,10153.6,1
7,0.01,10128.0,1
8,0.01,10128.0,1
9,0.01,10163.2,1
10,0.01,10128.0,1
