K,Iteration,User Time (s),Memory (KB),Passes
9,1,106.47,122812.0,1
9,2,107.25,123112.0,1
9,3,106.6,123124.0,1
9,4,108.12,122844.0,1
9,5,102.82,123236.0,1
9,6,101.18,122796.0,1
9,7,108.82,123172.0,1
9,8,108.28,123220.0,1
9,9,52.41,123140.0,1
9,10,103.88,122936.0,1
9,11,107.06,123232.0,1
9,12,107.95,123128.0,1
9,13,98.96,123248.0,1
9,14,103.65,123176.0,1
9,15,43.97,123120.0,1
9,16,104.51,123164.0,1
9,17,40.93,123236.0,1
9,18,101.58,122820.0,1
9,19,109.63,123176.0,1
9,20,110.28,122928.0,1
9,21,115.37,122796.0,1
9,22,110.15,123032.0,1
9,23,84.22,123184.0,1
9,24,107.99,123324.0,1
9,25,104.68,123188.0,1
9,26,64.89,123328.0,1
9,27,67.58,123272.0,1
9,28,66.17,123280.0,1
9,29,64.54,122980.0,1
9,30,66.14,123300.0,1
9,31,60.68,123236.0,1
9,32,57.43,122816.0,1
9,33,67.8,123172.0,1
9,34,65.21,123308.0,1
9,35,67.02,123272.0,1
9,36,52.31,123300.0,1
9,37,54.28,123264.0,1
9,38,57.26,123324.0,1
9,39,56.54,123308.0,1
9,40,59.38,123316.0,1
9,41,58.13,123256.0,1
9,42,88.97,123084.0,1
9,43,102.89,123268.0,1
9,44,106.01,123296.0,1
9,45,103.85,123112.0,1
9,46,104.37,123232.0,1
9,47,107.12,123232.0,1
9,48,100.69,122960.0,1
9,49,111.71,123224.0,1
9,50,110.12,123104.0,1
