K,Iteration,User Time (s),Memory (KB),Passes
8,1,33.21,123072.0,1
8,2,33.21,123028.0,1
8,3,33.55,123152.0,1
8,4,32.95,123172.0,1
8,5,32.18,122996.0,1
8,6,32.87,123108.0,1
8,7,34.14,123032.0,1
8,8,39.32,122816.0,1
8,9,38.46,123056.0,1
8,10,39.56,122992.0,1
8,11,37.93,123040.0,1
8,12,43.99,123112.0,1
8,13,41.85,123120.0,1
8,14,47.74,123124.0,1
8,15,60.65,123028.0,1
8,16,64.67,123204.0,1
8,17,66.02,122888.0,1
8,18,61.24,122940.0,1
8,19,60.1,123048.0,1
8,20,41.17,123088.0,1
8,21,46.35,122940.0,1
8,22,37.34,123168.0,1
8,23,43.79,123164.0,1
8,24,36.88,123264.0,1
8,25,42.77,123120.0,1
8,26,41.57,123064.0,1
8,27,40.32,123232.0,1
8,28,40.53,123220.0,1
8,29,37.74,123164.0,1
8,30,43.56,123144.0,1
8,31,89.92,123116.0,1
8,32,66.29,123236.0,1
8,33,63.07,123196.0,1
8,34,61.62,123156.0,1
8,35,42.82,123240.0,1
8,36,75.38,123304.0,1
8,37,62.45,123204.0,1
8,38,58.97,123192.0,1
8,39,59.18,123232.0,1
8,40,60.35,123188.0,1
8,41,56.56,123284.0,1
8,42,39.87,123080.0,1
8,43,40.45,123288.0,1
8,44,71.56,123172.0,1
8,45,105.84,122976.0,1
8,46,101.63,122948.0,1
8,47,66.98,123164.0,1
8,48,101.04,122992.0,1
8,49,115.25,122936.0,1
8,50,105.62,123000.0,1
