K,Average User Time (s),Average Memory (KB),Passes
1,162.52,140758.6667,322
2,93.3433,173748.0,100
3,38.6733,204633.3333,7
4,22.6933,235396.0,4
5,0.5067,255682.6667,1
6,0.51,255645.3333,1
7,0.5033,255628.0,1
8,0.53,255649.3333,1
9,0.5367,255584.0,1
10,0.5667,255672.0,1
