K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3946.4,5
2,0.0,3913.6,4
3,0.0,3804.0,3
4,0.0,3869.6,3
5,0.0,3847.2,2
6,0.0,3881.6,2
7,0.0,3759.2,2
8,0.0,3889.6,2
9,0.0,3840.0,2
10,0.0,3919.2,2
