K,Time (s),Memory (KB),Passes
1,45.52,139500.0,3
2,40.32,168972.0,2
3,43.54,193420.0,2
4,0.3,69412.0,1
5,0.3,69312.0,1
6,0.3,69360.0,1
7,0.31,69432.0,1
8,0.29,69268.0,1
9,0.31,69408.0,1
10,0.28,69308.0,1
