K,Average User Time (s),Average Memory (KB),Passes
1,100.2867,173733.3333,100
2,33.8867,204664.0,7
3,20.2633,235385.3333,4
4,0.56,255613.3333,1
5,0.5567,255648.0,1
6,0.55,255645.3333,1
7,0.57,255713.3333,1
8,0.5367,255637.3333,1
9,0.5533,255628.0,1
10,0.5767,255582.6667,1
