N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,5160.0,1.0,2.521
20,4e-05,5160.0,1.0,4.515
30,8.999999999999999e-05,6212.0,1.0,6.136
40,0.00014000000000000001,7208.0,1.0,7.478
50,0.00017999999999999998,6264.0,1.0,8.789
60,0.00016,8276.0,1.0,9.994
70,0.00028000000000000003,9312.0,1.0,11.072
80,0.00035,9276.0,1.0,12.189
90,0.00029,9268.0,1.0,13.057
100,0.00035,10328.0,1.0,14.063
200,0.0023599999999999997,4152.0,1.0,189.639
300,0.00307,4132.0,1.0,286.219
400,0.005019999999999999,3132.0,1.0,383.491
500,0.00723,3132.0,1.0,481.093
600,0.01073,3108.0,1.0,578.809
700,0.01078,4132.0,1.0,676.741
800,0.01829,3164.0,1.0,774.571
900,0.01808,4164.0,1.0,872.664
1000,0.02566,3108.0,1.0,971.014
1200,0.025,4132.0,1.0,1167.43
1400,0.03376,4128.0,1.0,1364.6
1600,0.0482,4172.0,1.0,1561.55
1800,0.05045,4152.0,1.0,1759.05
2000,0.05907,5192.0,1.0,1956.24
2500,0.11601,5156.0,1.0,2450.41
3000,0.10407,7224.0,1.0,2944.83
3500,0.13594,8276.0,1.0,3439.98
4000,0.16475,7212.0,1.0,3935.23
4500,0.19886,7228.0,1.0,4431.21
5000,0.28513,9332.0,1.0,4926.77
6000,0.32485,9304.0,1.0,5919.25
7000,0.40941000000000005,10288.0,1.0,6911.55
8000,0.50552,11740.0,1.0,7904.71
9000,0.83202,12960.0,1.0,8898.34
10000,1.01616,14476.0,1.0,9893.03
