N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4144.0,1.0,3.0
20,0.0,4152.0,1.0,4.0
30,0.0,4144.0,1.0,7.0
40,0.0,3188.0,1.0,8.0
50,0.0,4160.0,1.0,10.0
60,0.0,4192.0,1.0,9.0
70,0.0,4192.0,1.0,10.0
80,0.0,4144.0,1.0,9.0
90,0.0,4184.0,1.0,14.0
100,0.0,4148.0,1.0,18.0
200,0.0,3188.0,2.0,190.0
300,0.01,4148.0,2.0,289.0
400,0.01,4156.0,2.0,386.0
500,0.01,4176.0,2.0,473.0
600,0.02,4156.0,2.0,578.0
700,0.02,4168.0,2.0,675.0
800,0.03,5168.0,2.0,772.0
900,0.04,5164.0,2.0,870.0
1000,0.04,5172.0,2.0,971.0
1200,0.06,5184.0,2.0,1170.0
1400,0.08,5184.0,2.0,1367.0
1600,0.09,5180.0,2.0,1556.0
1800,0.11,6196.0,2.0,1753.0
2000,0.13,6180.0,2.0,1950.0
2500,0.19,6220.0,2.0,2447.0
3000,0.25,7232.0,2.0,2939.0
3500,0.32,7288.0,2.0,3441.0
4000,0.4,9268.0,2.0,3945.0
4500,0.46,9268.0,2.0,4432.0
5000,0.55,10284.0,2.0,4934.0
6000,0.74,10348.0,2.0,5904.0
7000,0.93,12384.0,2.0,6902.0
8000,1.12,14428.0,2.0,7901.0
9000,1.36,15436.0,2.0,8888.0
10000,1.57,15408.0,2.0,9884.0
