N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,4e-05,4188.0,2.0,9.54
20,0.00011,3196.0,3.0,18.577
30,0.0003,4152.0,3.031,27.798
40,0.00044,4156.0,3.057,36.991
50,0.00063,3136.0,3.078,46.371
60,0.0005600000000000001,4184.0,3.1,55.82
70,0.0010400000000000001,3140.0,3.112,65.273
80,0.00125,4184.0,3.113,74.652
90,0.00146,3156.0,3.133,84.242
100,0.00123,4184.0,3.126,93.652
200,0.0035800000000000003,4152.0,3.218,189.515
300,0.00744,3108.0,3.301,286.486
400,0.01035,4188.0,3.335,383.608
500,0.01653,4168.0,3.36,481.061
600,0.02264,4188.0,3.411,578.526
700,0.02755,3108.0,3.433,676.499
800,0.03713,3160.0,3.482,774.523
900,0.037899999999999996,3140.0,3.467,872.684
1000,0.05157,4156.0,3.467,970.799
1200,0.06098,3156.0,3.524,1167.44
1400,0.08073999999999999,3136.0,3.548,1364.63
1600,0.10776000000000001,4168.0,3.574,1561.79
1800,0.13263999999999998,4132.0,3.609,1759.14
2000,0.13628,4132.0,3.591,1956.18
2500,0.19648,4164.0,3.656,2450.31
3000,0.25635,4160.0,3.673,2945.3
3500,0.32325,5196.0,3.679,3439.97
4000,0.39411,5156.0,3.701,3935.58
4500,0.49102999999999997,6228.0,3.746,4431.26
5000,0.61939,5184.0,3.758,4926.86
6000,0.8121499999999999,6176.0,3.79,5919.46
7000,1.05825,7204.0,3.804,6911.56
8000,1.24729,7236.0,3.814,7905.41
9000,2.11454,8224.0,3.82,8898.58
10000,2.45213,9304.0,3.819,9892.83
