N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,2e-05,4188.0,1.0,2.521
20,4e-05,5212.0,1.0,4.515
30,8.999999999999999e-05,5196.0,1.0,6.136
40,0.0001,7240.0,1.0,7.478
50,0.00019,7244.0,1.0,8.789
60,0.00017,7204.0,1.0,9.994
70,0.0003,9312.0,1.0,11.072
80,0.00033,9268.0,1.0,12.189
90,0.00041,10296.0,1.0,13.057
100,0.00032,11352.0,1.0,14.063
200,0.00382,4136.0,2.213,189.599
300,0.00508,4132.0,2.282,286.506
400,0.008060000000000001,4148.0,2.344,383.594
500,0.01459,3176.0,2.383,481.154
600,0.01995,3108.0,2.414,578.753
700,0.022260000000000002,3144.0,2.444,676.692
800,0.02485,3132.0,2.45,774.527
900,0.03755,3132.0,2.485,872.787
1000,0.03928,3132.0,2.496,971.185
1200,0.048850000000000005,3152.0,2.522,1167.78
1400,0.06355,3108.0,2.542,1364.62
1600,0.0907,4132.0,2.582,1561.54
1800,0.10005,4132.0,2.602,1759.47
2000,0.11366,4132.0,2.599,1956.6
2500,0.15084,4152.0,2.609,2450.35
3000,0.19781,5212.0,2.678,2945.38
3500,0.25987,6192.0,2.72,3440.04
4000,0.31785,5184.0,2.727,3935.47
4500,0.38956999999999997,5168.0,2.74,4430.9
5000,0.4747,5156.0,2.757,4926.86
6000,0.61268,6180.0,2.814,5919.58
7000,0.80387,6180.0,2.805,6912.34
8000,1.0059099999999999,7204.0,2.811,7905.25
9000,1.65061,7240.0,2.829,8899.0
10000,1.95976,9304.0,2.84,9892.52
