N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4184.0,1.0,3.0
20,0.0,3124.0,1.0,4.0
30,0.0,3128.0,1.0,7.0
40,0.0,3128.0,1.0,8.0
50,0.0,3136.0,1.0,10.0
60,0.0,3140.0,1.0,9.0
70,0.0,3156.0,1.0,10.0
80,0.0,4184.0,1.0,9.0
90,0.0,4140.0,1.0,14.0
100,0.0,3136.0,1.0,18.0
200,0.0,4144.0,2.0,186.0
300,0.0,4184.0,2.0,288.0
400,0.01,4168.0,2.0,381.0
500,0.01,4148.0,2.0,481.0
600,0.02,4176.0,2.0,580.0
700,0.02,4168.0,2.0,676.0
800,0.03,3156.0,2.0,771.0
900,0.03,4184.0,2.0,873.0
1000,0.05,4168.0,3.0,974.0
1200,0.07,4160.0,3.0,1169.0
1400,0.07,4152.0,2.0,1358.0
1600,0.09,4176.0,2.0,1555.0
1800,0.11,3188.0,2.0,1771.0
2000,0.12,4220.0,2.0,1962.0
2500,0.24,5208.0,3.0,2442.0
3000,0.24,5168.0,2.0,2940.0
3500,0.39,4204.0,3.0,3434.0
4000,0.5,5212.0,3.0,3929.0
4500,0.57,6204.0,3.0,4436.0
5000,0.71,5192.0,3.0,4922.0
6000,0.74,6232.0,2.0,5915.0
7000,1.2,7232.0,3.0,6915.0
8000,1.47,7248.0,3.0,7900.0
9000,1.78,7228.0,3.0,8892.0
10000,2.1,8256.0,3.0,9879.0
