K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3669.3333,5
2,0.0,3784.0,4
3,0.0,3688.0,3
4,0.0,3676.0,2
5,0.0,3778.6667,2
6,0.0,3677.3333,2
7,0.0,3634.6667,2
8,0.0,3620.0,2
9,0.0,3674.6667,2
10,0.0,3665.3333,2
