K,Average User Time (s),Average Memory (KB),Passes
1,0.02,10188.8,2
2,0.02,10192.0,2
3,0.02,10230.4,2
4,0.02,10224.0,2
5,0.02,10288.0,2
6,0.02,10307.2,2
7,0.02,10272.0,2
8,0.02,10326.4,2
9,0.02,10304.0,2
10,0.032,10470.4,2
