N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,4164.0,1.0,2.32
20,0.0,4188.0,1.0,2.32
30,0.0,4168.0,1.0,1.7
40,0.0001,4184.0,2.0,24.33
50,0.0002,4224.0,2.0,27.44
60,0.0002,4164.0,2.0,31.77
70,0.0003,4168.0,2.0,34.31
80,0.0003,4188.0,2.0,37.39
90,0.0004,4192.0,2.0,41.33
100,0.0004,4168.0,2.0,42.86
200,0.0011,4196.0,2.06,61.21
300,0.002,4192.0,2.36,74.13
400,0.003,4212.0,2.41,78.44
500,0.0038,4224.0,2.37,81.41
600,0.004699999999999999,4192.0,2.32,85.89
700,0.005600000000000001,4204.0,2.29,81.75
800,0.0067,3108.0,2.29,84.82
900,0.0075,4212.0,2.27,78.65
1000,0.0087,5216.0,2.32,88.0
1200,0.0104,4172.0,2.18,76.04
1400,0.013500000000000002,4188.0,2.28,84.25
1600,0.0147,5216.0,2.11,72.08
1800,0.0172,4132.0,2.18,74.35
2000,0.0202,5192.0,2.2,79.41
2500,0.0285,5156.0,2.24,75.54
3000,0.039599999999999996,5156.0,2.44,73.75
3500,0.051,5196.0,2.46,73.12
4000,0.0647,6212.0,2.52,67.73
