K,Time (s),Memory (KB),Passes
1,0.55,49436.0,3
2,0.5,49352.0,3
3,0.09,31944.0,1
4,0.09,31816.0,1
5,0.09,31924.0,1
6,0.09,31824.0,1
7,0.09,31936.0,1
8,0.09,31932.0,1
9,0.1,31820.0,1
10,0.1,31924.0,1
