K,Average User Time (s),Average Memory (KB),Passes
1,149.8533,152374.6667,246
2,34.18,181692.0,7
3,23.6033,206670.6667,4
4,0.6833,232101.3333,1
5,0.6633,232200.0,1
6,0.7,232164.0,1
7,0.6567,232156.0,1
8,0.6967,232233.3333,1
9,0.6633,232217.3333,1
10,0.63,232121.3333,1
