K,Average User Time (s),Average Memory (KB),Passes
1,0.054,16291.2,1
2,0.05,16432.0,1
3,0.05,16416.0,1
4,0.05,16416.0,1
5,0.05,16416.0,1
6,0.05,16416.0,1
7,0.05,16460.8,1
8,0.05,16416.0,1
9,0.05,16416.0,1
10,0.05,16464.0,1
