K,Average User Time (s),Average Memory (KB),Passes
1,0.01,3722.4,21
2,0.01,3717.6,16
3,0.008,3766.4,9
4,0.0,3759.2,7
5,0.0,3788.8,5
6,0.0,3830.4,4
7,0.0,3805.6,3
8,0.0,3869.6,3
9,0.0,3926.4,2
10,0.0,3852.0,2
