N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3164.0,1.0,0.0
20,0.0,3189.6,1.0,0.0
30,0.0,3188.0,1.0,0.0
40,0.0,3178.0,1.0,0.0
50,0.0,3182.0,1.0,0.0
60,0.0,3173.6,1.0,0.0
70,0.0,3184.4,1.0,0.0
80,0.0,3184.8,1.0,0.0
90,0.0,3192.4,1.0,0.0
100,0.0,3165.6,1.0,0.0
200,0.0,3187.2,1.0,0.0
300,0.0,3182.8,1.0,0.0
400,0.0,3162.0,1.0,0.0
500,0.0,3186.8,1.0,0.0
600,0.0,3179.6,1.0,0.0
700,0.0,3184.0,1.0,0.0
800,0.0,3184.0,1.0,0.0
900,0.0,3186.0,1.0,0.0
1000,0.0,3177.2,1.0,0.0
1200,0.005,4200.8,2.0,1100.9
1400,0.008,4219.2,2.0,1281.8
1600,0.009999999999999998,5230.4,2.0,1470.5
1800,0.009999999999999998,5240.8,2.0,1652.5
2000,0.009999999999999998,5231.2,2.0,1835.3
2500,0.018,6268.0,2.0,2298.5
3000,0.019999999999999997,7297.2,2.0,2769.8
3500,0.026999999999999996,7276.0,2.0,3230.5
4000,0.030000000000000006,8306.8,2.0,3692.7
4500,0.033999999999999996,8302.8,2.0,4173.3
5000,0.039999999999999994,9326.8,2.0,4633.0
6000,0.051000000000000004,10358.4,2.0,5552.3
7000,0.06200000000000001,12302.0,2.0,6486.4
8000,0.073,13419.6,2.0,7424.7
9000,0.08299999999999999,14439.6,2.0,8356.6
10000,0.09299999999999999,15460.4,2.0,9307.3
