N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,4e-05,4196.0,2.0,9.679
20,5.9999999999999995e-05,4216.0,2.0,18.813
30,0.00011999999999999999,4168.0,2.0,27.905
40,0.00017,4184.0,2.0,36.922
50,0.00020999999999999998,4196.0,2.0,46.053
60,0.00023999999999999998,4168.0,2.0,55.206
70,0.00031,3192.0,2.0,64.298
80,0.00035,4168.0,2.0,73.363
90,0.00041,4196.0,2.0,82.675
100,0.00047,4168.0,2.0,91.756
200,0.00109,4168.0,2.0,183.569
300,0.00175,3136.0,2.0,276.241
400,0.0024,4168.0,2.0,368.519
500,0.00314,4188.0,2.0,461.242
600,0.00875,5204.0,3.0,553.519
700,0.01056,5220.0,3.0,645.534
800,0.013349999999999999,5192.0,3.0,737.41
900,0.009720000000000001,5192.0,3.0,829.885
1000,0.01609,4128.0,3.0,922.385
1200,0.017329999999999998,4132.0,3.0,1106.32
1400,0.01756,5156.0,3.0,1291.41
1600,0.02838,6216.0,3.0,1476.63
1800,0.02196,5164.0,3.0,1661.56
2000,0.023719999999999998,6224.0,3.0,1846.83
2500,0.030100000000000002,7296.0,3.0,2311.09
3000,0.03864,7216.0,3.0,2774.43
3500,0.04438,7204.0,3.0,3238.7
4000,0.05044,9336.0,3.0,3705.54
4500,0.05896,9252.0,3.0,4170.39
5000,0.06792000000000001,9304.0,3.0,4638.4
6000,0.08144,12360.0,3.0,5571.93
7000,0.09773,12356.0,3.0,6506.62
8000,0.11384999999999999,13388.0,3.0,7442.04
9000,0.13063,17988.0,3.0,8379.7
10000,0.14878,17444.0,3.0,9316.42
