N,Time (s),Memory (KB),AvgPasses,AvgHeight
10,0.0,3187.2,1.0,0.0
20,0.0,3185.6,1.0,0.0
30,0.0,3177.2,1.0,0.0
40,0.0,3177.6,1.0,0.0
50,0.0,3182.8,1.0,0.0
60,0.0,3194.8,1.0,0.0
70,0.0,3172.8,1.0,0.0
80,0.0,3192.8,1.0,0.0
90,0.0,3193.6,1.0,0.0
100,0.0,3191.2,1.0,0.0
200,0.0,3191.6,1.0,0.0
300,0.0,3176.0,1.0,0.0
400,0.0,3182.0,1.0,0.0
500,0.0,3177.6,1.0,0.0
600,0.0,3175.6,1.0,0.0
700,0.0,3184.0,1.0,0.0
800,0.0,3176.0,1.0,0.0
900,0.0,3182.0,1.0,0.0
1000,0.0,3185.6,1.0,0.0
1200,0.006,4214.4,2.0,1100.3
1400,0.009999999999999998,4219.6,2.0,1282.5
1600,0.009999999999999998,5214.8,2.0,1467.9
1800,0.009999999999999998,5232.4,2.0,1661.6
2000,0.011,5230.0,2.0,1844.9
2500,0.019,6255.6,2.0,2303.0
3000,0.019999999999999997,6752.0,2.0,2778.1
3500,0.029000000000000005,7286.4,2.0,3234.2
4000,0.031000000000000007,8301.6,2.0,3693.3
4500,0.039999999999999994,8299.6,2.0,4163.9
5000,0.041999999999999996,9322.0,2.0,4622.2
6000,0.054000000000000006,10351.2,2.0,5549.9
7000,0.06900000000000002,12404.4,2.0,6492.8
8000,0.07899999999999999,13414.8,2.0,7432.5
9000,0.09099999999999998,14452.8,2.0,8369.1
10000,0.10200000000000001,15461.6,2.0,9291.4
