K,Average User Time (s),Average Memory (KB),Passes
1,64.58,62596.0,303
2,22.92,76141.3333,66
3,12.1467,87072.0,19
4,6.1967,103989.3333,5
5,7.9233,118228.0,4
6,0.5033,122369.3333,2
7,0.5267,122286.6667,2
8,0.5033,122353.3333,2
9,0.5067,122368.0,2
10,0.4867,122278.6667,2
