K,Average User Time (s),Average Memory (KB),Passes
1,4.674,54512.0,4
2,4.72,63482.4,3
3,4.786,73221.6,4
4,4.2,80644.8,3
5,4.24,90903.2,3
6,4.22,100698.4,3
7,4.962,111471.2,3
8,4.804,121503.2,3
9,4.97,130856.8,3
10,5.368,139794.4,3
