K,Iteration,User Time (s),Memory (KB),Passes
3,1,24.43,45412.0,5
3,2,6.14,45356.0,5
3,3,25.49,45424.0,5
3,4,6.61,45360.0,5
3,5,23.54,45456.0,5
3,6,5.98,45388.0,5
3,7,5.83,45408.0,5
3,8,25.26,45536.0,5
3,9,6.56,45452.0,5
3,10,24.08,45456.0,5
3,11,5.95,45372.0,5
3,12,25.53,45396.0,5
3,13,6.01,45444.0,5
3,14,22.5,45400.0,5
3,15,6.05,45360.0,5
3,16,26.06,45508.0,5
3,17,6.16,45440.0,5
3,18,24.75,45436.0,5
3,19,5.85,45512.0,5
3,20,23.64,45408.0,5
3,21,6.24,45452.0,5
3,22,24.93,45456.0,5
3,23,6.15,45528.0,5
3,24,24.35,45360.0,5
3,25,5.95,45456.0,5
3,26,23.39,45392.0,5
3,27,6.1,45524.0,5
3,28,23.99,45532.0,5
3,29,6.23,45464.0,5
3,30,24.34,45496.0,5
3,31,6.04,45496.0,5
3,32,5.91,45524.0,5
3,33,25.83,45528.0,5
3,34,6.0,45436.0,5
3,35,25.98,45312.0,5
3,36,5.92,45412.0,5
3,37,24.81,45464.0,5
3,38,25.01,45536.0,5
3,39,25.46,45472.0,5
3,40,6.31,45428.0,5
3,41,5.96,45460.0,5
3,42,23.86,45532.0,5
3,43,6.25,45460.0,5
3,44,24.8,45428.0,5
3,45,5.93,45372.0,5
3,46,23.6,45456.0,5
3,47,5.87,45464.0,5
3,48,22.82,45528.0,5
3,49,5.97,45428.0,5
3,50,5.89,45468.0,5
