K,Average User Time (s),Average Memory (KB),Passes
1,9.4676,45431.84,5
2,7.8504,45437.44,5
3,14.9262,45447.76,5
4,18.9614,45448.4,5
5,15.0896,45443.04,5
6,8.3124,45459.52,5
7,16.5796,45450.64,5
8,21.0552,45444.96,5
9,6.2048,45449.6,5
10,6.2964,45436.24,5
