K,Iteration,User Time (s),Memory (KB),Passes
10,1,6.44,45544.0,5
10,2,6.44,45408.0,5
10,3,6.36,45540.0,5
10,4,6.13,45376.0,5
10,5,6.41,45408.0,5
10,6,6.07,45412.0,5
10,7,6.03,45536.0,5
10,8,5.97,45464.0,5
10,9,5.78,45444.0,5
10,10,6.17,45408.0,5
10,11,6.51,45444.0,5
10,12,6.41,45448.0,5
10,13,6.52,45496.0,5
10,14,6.16,45412.0,5
10,15,6.37,45464.0,5
10,16,6.12,45364.0,5
10,17,6.03,45464.0,5
10,18,6.18,45412.0,5
10,19,6.42,45476.0,5
10,20,5.85,45428.0,5
10,21,6.51,45468.0,5
10,22,6.5,45372.0,5
10,23,6.52,45388.0,5
10,24,5.91,45376.0,5
10,25,6.54,45428.0,5
10,26,6.06,45416.0,5
10,27,6.39,45528.0,5
10,28,6.13,45420.0,5
10,29,6.33,45428.0,5
10,30,6.57,45540.0,5
10,31,6.46,45436.0,5
10,32,6.6,45408.0,5
10,33,6.51,45396.0,5
10,34,6.6,45436.0,5
10,35,6.3,45416.0,5
10,36,6.43,45460.0,5
10,37,6.54,45376.0,5
10,38,6.05,45340.0,5
10,39,6.09,45500.0,5
10,40,6.38,45412.0,5
10,41,6.6,45464.0,5
10,42,6.67,45456.0,5
10,43,6.12,45448.0,5
10,44,6.51,45372.0,5
10,45,6.17,45320.0,5
10,46,6.03,45496.0,5
10,47,6.06,45432.0,5
10,48,6.08,45540.0,5
10,49,6.34,45364.0,5
10,50,6.45,45428.0,5
