K,Iteration,User Time (s),Memory (KB),Passes
9,1,5.81,45436.0,5
9,2,5.95,45372.0,5
9,3,6.35,45408.0,5
9,4,6.14,45436.0,5
9,5,6.11,45512.0,5
9,6,6.23,45504.0,5
9,7,5.98,45464.0,5
9,8,6.35,45412.0,5
9,9,6.52,45412.0,5
9,10,6.03,45364.0,5
9,11,6.09,45396.0,5
9,12,6.03,45448.0,5
9,13,6.07,45364.0,5
9,14,5.9,45340.0,5
9,15,6.48,45460.0,5
9,16,5.9,45468.0,5
9,17,6.42,45436.0,5
9,18,5.96,45532.0,5
9,19,6.4,45516.0,5
9,20,6.46,45520.0,5
9,21,6.01,45404.0,5
9,22,6.11,45428.0,5
9,23,6.13,45396.0,5
9,24,6.08,45496.0,5
9,25,6.11,45444.0,5
9,26,6.12,45532.0,5
9,27,5.99,45360.0,5
9,28,6.44,45472.0,5
9,29,6.66,45396.0,5
9,30,6.57,45496.0,5
9,31,5.91,45400.0,5
9,32,6.03,45432.0,5
9,33,6.04,45460.0,5
9,34,6.06,45464.0,5
9,35,6.56,45384.0,5
9,36,6.19,45536.0,5
9,37,6.43,45512.0,5
9,38,5.92,45504.0,5
9,39,6.37,45412.0,5
9,40,5.89,45464.0,5
9,41,6.58,45464.0,5
9,42,6.04,45500.0,5
9,43,6.26,45428.0,5
9,44,6.29,45420.0,5
9,45,6.61,45512.0,5
9,46,6.31,45516.0,5
9,47,6.61,45540.0,5
9,48,6.04,45412.0,5
9,49,6.51,45360.0,5
9,50,6.19,45536.0,5
