K,Iteration,User Time (s),Memory (KB),Passes
2,1,6.01,45424.0,5
2,2,5.97,45520.0,5
2,3,5.79,45424.0,5
2,4,5.77,45532.0,5
2,5,6.19,45352.0,5
2,6,5.95,45500.0,5
2,7,6.25,45436.0,5
2,8,6.04,45380.0,5
2,9,6.14,45312.0,5
2,10,6.26,45496.0,5
2,11,6.13,45384.0,5
2,12,5.93,45388.0,5
2,13,5.74,45364.0,5
2,14,5.76,45368.0,5
2,15,5.58,45444.0,5
2,16,5.75,45460.0,5
2,17,6.21,45460.0,5
2,18,6.07,45372.0,5
2,19,6.14,45468.0,5
2,20,6.13,45440.0,5
2,21,5.61,45532.0,5
2,22,5.98,45444.0,5
2,23,5.99,45532.0,5
2,24,5.63,45516.0,5
2,25,6.08,45420.0,5
2,26,6.07,45456.0,5
2,27,6.14,45460.0,5
2,28,6.02,45404.0,5
2,29,5.55,45424.0,5
2,30,5.57,45364.0,5
2,31,6.16,45440.0,5
2,32,5.71,45528.0,5
2,33,6.02,45380.0,5
2,34,5.77,45392.0,5
2,35,6.16,45420.0,5
2,36,6.16,45448.0,5
2,37,6.22,45428.0,5
2,38,5.81,45528.0,5
2,39,6.16,45448.0,5
2,40,6.74,45444.0,5
2,41,24.83,45424.0,5
2,42,6.24,45352.0,5
2,43,6.23,45364.0,5
2,44,25.94,45460.0,5
2,45,23.94,45496.0,5
2,46,6.45,45492.0,5
2,47,23.67,45460.0,5
2,48,5.91,45452.0,5
2,49,24.05,45460.0,5
2,50,5.9,45380.0,5
