K,Iteration,User Time (s),Memory (KB),Passes
1,1,10.91,45440.0,5
1,2,11.02,45368.0,5
1,3,7.01,45388.0,5
1,4,12.05,45364.0,5
1,5,11.68,45364.0,5
1,6,7.06,45368.0,5
1,7,11.55,45388.0,5
1,8,7.13,45352.0,5
1,9,12.18,45360.0,5
1,10,12.5,45404.0,5
1,11,11.78,45388.0,5
1,12,11.62,45520.0,5
1,13,11.66,45360.0,5
1,14,12.06,45396.0,5
1,15,6.0,45388.0,5
1,16,7.58,45364.0,5
1,17,11.95,45520.0,5
1,18,7.85,45524.0,5
1,19,7.43,45388.0,5
1,20,7.37,45388.0,5
1,21,7.3,45364.0,5
1,22,7.01,45488.0,5
1,23,7.1,45372.0,5
1,24,7.4,45424.0,5
1,25,7.55,45424.0,5
1,26,7.33,45444.0,5
1,27,7.62,45456.0,5
1,28,7.4,45532.0,5
1,29,7.23,45488.0,5
1,30,9.08,45364.0,5
1,31,12.05,45368.0,5
1,32,11.32,45500.0,5
1,33,11.8,45516.0,5
1,34,12.04,45368.0,5
1,35,11.57,45452.0,5
1,36,11.79,45488.0,5
1,37,11.93,45532.0,5
1,38,6.53,45384.0,5
1,39,6.23,45364.0,5
1,40,6.13,45484.0,5
1,41,25.67,45532.0,5
1,42,5.96,45352.0,5
1,43,25.28,45436.0,5
1,44,6.27,45496.0,5
1,45,5.75,45508.0,5
1,46,6.23,45452.0,5
1,47,5.71,45536.0,5
1,48,6.07,45452.0,5
1,49,5.72,45496.0,5
1,50,5.92,45488.0,5
