K,Iteration,User Time (s),Memory (KB),Passes
6,1,6.5,45500.0,5
6,2,6.06,45428.0,5
6,3,6.03,45460.0,5
6,4,6.09,45452.0,5
6,5,6.47,45536.0,5
6,6,6.42,45516.0,5
6,7,5.86,45392.0,5
6,8,5.88,45532.0,5
6,9,5.93,45472.0,5
6,10,6.32,45364.0,5
6,11,15.15,45500.0,5
6,12,6.6,45460.0,5
6,13,12.78,45372.0,5
6,14,6.15,45376.0,5
6,15,6.67,45540.0,5
6,16,17.23,45512.0,5
6,17,5.87,45512.0,5
6,18,6.41,45472.0,5
6,19,6.29,45368.0,5
6,20,6.29,45468.0,5
6,21,6.23,45412.0,5
6,22,6.1,45472.0,5
6,23,6.53,45516.0,5
6,24,6.19,45432.0,5
6,25,6.2,45448.0,5
6,26,5.76,45536.0,5
6,27,6.01,45396.0,5
6,28,6.4,45528.0,5
6,29,6.57,45464.0,5
6,30,6.32,45400.0,5
6,31,6.07,45376.0,5
6,32,5.83,45512.0,5
6,33,6.11,45452.0,5
6,34,6.19,45524.0,5
6,35,6.02,45496.0,5
6,36,5.96,45472.0,5
6,37,22.85,45440.0,5
6,38,5.8,45464.0,5
6,39,24.55,45452.0,5
6,40,8.74,45536.0,5
6,41,20.9,45540.0,5
6,42,15.8,45516.0,5
6,43,7.18,45464.0,5
6,44,9.1,45460.0,5
6,45,10.05,45432.0,5
6,46,9.16,45412.0,5
6,47,9.69,45360.0,5
6,48,8.07,45372.0,5
6,49,8.43,45452.0,5
6,50,5.81,45408.0,5
