K,Average User Time (s),Average Memory (KB),Passes
1,4.904,43084.0,4
2,4.82,45212.0,4
3,4.178,44232.0,4
4,4.068,43893.6,4
5,4.28,44202.4,4
6,4.214,44130.4,4
7,4.156,44948.0,4
8,4.094,44171.2,4
9,4.246,44163.2,4
10,4.086,44140.8,4
