K,Average User Time (s),Average Memory (KB),Passes
1,0.0067,14010.6667,1
2,0.01,13936.0,1
3,0.0067,14022.6667,1
4,0.01,14056.0,1
5,0.0067,14061.3333,1
6,0.0033,13813.3333,1
7,0.01,14028.0,1
8,0.0067,14054.6667,1
9,0.0033,13789.3333,1
10,0.01,13892.0,1
