K,Time (s),Memory (KB),Passes
1,18877.75,1539136.0,5
2,16300.35,1616512.0,5
3,15487.72,1616648.0,5
4,16256.95,1616532.0,5
5,17414.2,1616696.0,5
6,14153.6,1616536.0,5
7,14615.31,1616648.0,5
8,15513.82,1616504.0,5
9,9.96,1335324.0,1
10,11.62,1335108.0,1
