K,Time (s),Memory (KB),Passes
1,16374.72,1935216.0,4
2,17292.05,2312672.0,4
3,19922.49,2674540.0,3
4,20464.2,3030020.0,3
5,28418.78,3396300.0,2
6,24772.82,3758796.0,2
7,16361.34,4115008.0,2
8,15710.75,4460952.0,2
9,10.87,1335272.0,1
10,11.68,1335216.0,1
