K,Time (s),Memory (KB),Passes
1,356.94,47632.0,850
2,19.09,52580.0,22
3,9.34,62456.0,9
4,10.19,72380.0,7
5,9.04,82128.0,6
6,8.13,92176.0,5
7,4.88,103836.0,4
8,6.17,111856.0,4
9,7.45,122908.0,4
10,4.03,134348.0,3
