K,Average User Time (s),Average Memory (KB),Passes
1,420.2933,48410.6667,831
2,23.7333,56817.3333,35
3,11.6233,65148.0,15
4,10.56,77788.0,11
5,4.6533,90372.0,6
6,4.1267,100061.3333,5
7,3.3233,107620.0,4
8,4.39,115294.6667,5
9,2.7233,127897.3333,3
10,2.92,137072.0,3
