K,Time (s),Memory (KB),AvgPasses,AvgHeight
1,0.37688,57584.0,4.083
2,0.44954,8228.0,4.083
3,0.37691,8260.0,4.083
4,0.31865,9324.0,4.086
5,0.45554,8256.0,4.085
6,0.42205000000000004,8228.0,4.086
7,0.39937,8228.0,4.087
8,0.33382,8228.0,4.084
9,0.36727,8228.0,4.082
10,0.37436,8228.0,4.08
12,0.35066,8272.0,4.08
14,0.39221,8244.0,4.073
16,0.41120999999999996,8308.0,4.068
18,0.32805,8228.0,4.061
20,0.33185000000000003,8272.0,4.062
25,0.38758,8284.0,4.056
30,0.34282,8228.0,4.044
35,0.34275,8232.0,4.032
40,0.33386,8276.0,4.025
45,0.36457,8316.0,4.024
50,0.33924,9284.0,4.021
60,0.38623,8228.0,4.015
70,0.3404,8228.0,4.013
80,0.32022,9284.0,4.013
90,0.31877999999999995,8228.0,4.009
100,0.33000999999999997,8276.0,4.009
150,0.35625999999999997,8228.0,4.005
200,0.32023,8228.0,4.004
250,0.32229,8228.0,4.002
300,0.32112,9296.0,4.001
400,0.3916,8228.0,4.0
500,0.36637000000000003,8228.0,3.999
750,0.38191,9336.0,3.999
1000,0.30815,9252.0,3.995
1500,0.31397,10308.0,3.996
2000,0.31321,9280.0,3.998
2500,0.30815,11360.0,3.994
3000,0.30805,10304.0,4.0
4000,0.30047,12356.0,3.996
5000,0.26181,11300.0,3.0
7500,0.25207,12368.0,3.0
10000,0.21051,13380.0,2.0
