K,Time (s),Memory (KB),Passes
1,2219.43,753112.0,4
2,2110.82,921056.0,3
3,2186.6,1085156.0,3
4,2110.69,1231656.0,2
5,2147.52,1368192.0,2
6,2241.46,1512572.0,2
7,2.83,421992.0,1
