7227.09,2971496.0,9,2508454,20260129_001005
8639.27,2974092.0,9,2508454,20260129_023433
8161.02,2970972.0,9,2508454,20260129_045057
6667.78,2974916.0,9,2508454,20260129_064228
6987.26,2973460.0,9,2508454,20260129_083925
7435.2,2979608.0,9,2508454,20260129_104358
6701.26,2979364.0,9,2508454,20260129_123606
7060.14,2978204.0,9,2508454,20260129_143417
6999.62,2980616.0,9,2508454,20260129_163132
6172.72,2978632.0,9,20260131_185426
