4924.12,3916940.0,5,2591227,20260128_112848
4779.25,3916768.0,5,2591227,20260128_131132
4832.43,3903440.0,5,2591227,20260128_145502
4588.44,3914812.0,5,2591227,20260128_163443
4574.45,3916500.0,5,2591227,20260128_181359
5008.59,3912516.0,5,2591227,20260128_225503
5461.52,3913836.0,5,2591227,20260129_005013
6714.59,3912856.0,5,2591227,20260129_030716
5144.48,3912828.0,5,2591227,20260129_045715
5324.16,3915620.0,5,2591227,20260129_064935
