2954.5,74200.0,1388,94092,20260128_233023
2877.82,74464.0,1388,94092,20260129_001905
2897.51,74924.0,1388,94092,20260129_010756
2870.97,74496.0,1388,94092,20260129_015618
2975.52,74656.0,1388,94092,20260129_024637
2758.66,75192.0,1388,94092,20260129_033305
3035.63,75224.0,1388,94092,20260129_042425
2900.32,75576.0,1388,94092,20260129_051329
2811.03,75180.0,1388,94092,20260129_060103
2844.45,74480.0,1388,94092,20260129_064900
