7085.55,3551328.0,7,2522634,20260128_230745
8233.75,3551520.0,7,2522634,20260129_012530
8872.73,3551192.0,7,2522634,20260129_035401
6983.7,3550440.0,7,2522634,20260129_055047
7290.01,3548092.0,7,2522634,20260129_075233
6447.81,3551916.0,7,2522634,20260129_094033
8018.76,3548384.0,7,2522634,20260129_115439
6774.66,3549816.0,7,2522634,20260129_134754
7425.41,3551832.0,7,2522634,20260129_155205
