5095.9,3861432.0,6,2515779,20260128_110836
5062.25,3863540.0,6,2515779,20260128_123329
5120.07,3861492.0,6,2515779,20260128_135909
5376.3,3861160.0,6,2515779,20260128_152904
5365.76,3862876.0,6,2515779,20260128_165855
6033.08,3862212.0,6,2515779,20260128_224852
6229.8,3862236.0,6,2515779,20260129_003318
6813.04,3860452.0,6,2515779,20260129_022717
7368.57,3863004.0,6,2515779,20260129_043035
5715.7,3861024.0,6,2515779,20260129_060612
