3024.96,75304.0,1421,94327,20260128_233708
2935.57,75716.0,1421,94327,20260129_002642
3036.8,75176.0,1421,94327,20260129_011801
2947.93,75192.0,1421,94327,20260129_020748
3025.78,75288.0,1421,94327,20260129_025858
2841.75,75196.0,1421,94327,20260129_034656
3053.37,75176.0,1421,94327,20260129_043832
2958.15,75192.0,1421,94327,20260129_052830
2813.24,75248.0,1421,94327,20260129_061557
2893.16,75276.0,1421,94327,20260129_070452
