K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3721.6,2
2,0.0,3722.4,2
3,0.0,3704.8,2
4,0.0,3668.0,2
5,0.0,3749.6,2
6,0.0,3706.4,2
7,0.0,3699.2,2
8,0.0,3688.8,2
9,0.0,3725.6,2
10,0.0,3752.8,2
