K,Average User Time (s),Average Memory (KB),Passes
1,0.0,3682.4,3
2,0.0,3653.6,3
3,0.0,3699.2,3
4,0.0,3652.8,3
5,0.0,3704.8,3
6,0.0,3699.2,3
7,0.0,3640.0,3
8,0.0,3713.6,3
9,0.0,3735.2,3
10,0.0,3667.2,2
